search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Psychic Academy Oura Bansho,Psychic Academy Oura Bansho,489,https://myanimelist.net/manga/489/Psychic_Academy_Oura_Bansho,https://cdn.myanimelist.net/images/manga/1/144285.jpg?s=f934bc9595bafa72ceb2686e2a5320a2,"Zerodaimu Kyupura Pa Azalraku Vairu Rua Darogu (a.k.a. Zero) once stopped the evil demon lord with his incredible psychic ability, and in the process saved the world from destruction and earned the ho...",,,,,,,,,,
Nobunaga no Chef,Nobunaga no Chef,49293,https://myanimelist.net/manga/49293/Nobunaga_no_Chef,https://cdn.myanimelist.net/images/manga/2/86733.jpg?s=b0dd16ebc4c021c7a813735789cf5b4f,"A dazed young man is woken up by a stranger, and they soon discover that they are stranded in 16th-century Japan, in the midst of the Warring States Period. The other man laps up his injuries, but bot...",,,,,,,,,,
Lovers♥Doll,Lovers♥Doll,15490,https://myanimelist.net/manga/15490/Lovers♥Doll,https://cdn.myanimelist.net/images/manga/1/22531.jpg?s=e43e793e9fed0c9e96aec8df5ecf0165,"When Shin hears about a doll known as the ""bloody doll"" from his friends, he can't help but be curious. Instantly falling in love with the figurine he decides to buy it, but there are rumors about the...",,,,,,,,,,
Bamboo Blade,Bamboo Blade,720,https://myanimelist.net/manga/720/Bamboo_Blade,https://cdn.myanimelist.net/images/manga/1/28784.jpg?s=4329aff07a8541b6b524abdea2448791,Kojiro is an impoverished young teacher and the supervisor of his high school’s kendo club. He doesn’t have the leeway to spend time on his students–he can barely feed himself as it is. So when an old...,,,,,,,,,,
3 Years,3 Years,7389,https://myanimelist.net/manga/7389/3_Years,https://cdn.myanimelist.net/images/manga/1/248447.jpg?s=e32668d2fbcdb35641be724654ef9c28,"With her brother's influence, China grew up to become very boyish. But she is a 15 year-old girl who dreams from her heart for a romantic relationship. Now that she's in high school, she meets a cute...",,,,,,,,,,
Koishite Daddy,Koishite Daddy,25302,https://myanimelist.net/manga/25302/Koishite_Daddy,https://cdn.myanimelist.net/images/manga/4/147585.jpg?s=3f9e642a63973f1a1eed72618c720feb,"After his divorce, salaryman Sato became a single-dad to his kindergartener son, Rintaro! Thanks to his neighbor, college student Takahashi-kun’s help, Sato was able to get by. Even though Sato realiz...",,,,,,,,,,
Kurayami ni Strobe,Kurayami ni Strobe,35211,https://myanimelist.net/manga/35211/Kurayami_ni_Strobe,https://cdn.myanimelist.net/images/manga/3/113549.jpg?s=a05297deae9863631e45b0cf1b2528d3,"Arata who is in love with his childhood friend Miyamoto, always eavesdrops on the confessions his friend receives from girls but Miyamoto constantly rejects the confessions saying he already has someo...",,,,,,,,,,
Higashi no Kurume to Tonari no Meguru,Higashi no Kurume to Tonari no Meguru,94182,https://myanimelist.net/manga/94182/Higashi_no_Kurume_to_Tonari_no_Meguru,https://cdn.myanimelist.net/images/manga/1/188800.jpg?s=0df96cdc9b58f8e1013f4b7262c306fb,"Kousuke has a boring high-school life, but he sits next to his crush—the really popular, cute Tsukahara Meguru, who has a cool, stoic personality. One day, his parents announce that they're moving, bu...",,,,,,,,,,
Mayoi Neko Overrun!,Mayoi Neko Overrun!,17606,https://myanimelist.net/manga/17606/Mayoi_Neko_Overrun,https://cdn.myanimelist.net/images/manga/3/53901.jpg?s=55e86868ee84bb0206c922ea4476be86,"The story revolves around Takumi Tsuzuki, a boy who lives with his older ""sister"" Otome, although the two have no blood ties between them. Otome manages a run-down confectionery store called Stray Cat...",,,,,,,,,,
Ikenie Touhyou,Ikenie Touhyou,103814,https://myanimelist.net/manga/103814/Ikenie_Touhyou,https://cdn.myanimelist.net/images/manga/2/190058.jpg?s=6638f42fb6cbc8da1549ed2875e3e11c,"Minato lives a meek but passable high school life. This all changed when an application named ""Sacrificial Ballot"" appeared on her phone one night, forcing her to vote for a person from her class. Who...",,,,,,,,,,
Royal Fiancé,Royal Fiancé,14779,https://myanimelist.net/manga/14779/Royal_Fiancé,https://cdn.myanimelist.net/images/manga/2/67525.jpg?s=5cf60b2dd38c02830730a89ef62a60a5,"Honami Kairi's fate changes when he accepted an offer from an old man to work for a rich family as a housekeeper. The low-level job suddenly transforms into a wedding workout with his schoolmate, the...",,,,,,,,,,
Acid Flower,Acid Flower,850,https://myanimelist.net/manga/850/Acid_Flower,https://cdn.myanimelist.net/images/manga/3/5920.jpg?s=58fe1a46d4cbf9c530bd46c64524be81,"Because of a painful past memory, Kanan can't believe in love again. Yet after meeting with the priest, Jake, he begins to experience the joy he longs for. Even the strong possessiveness of Jake's, th...",,,,,,,,,,
Lucky Number 13,Lucky Number 13,18765,https://myanimelist.net/manga/18765/Lucky_Number_13,https://cdn.myanimelist.net/images/manga/4/130149.jpg?s=e9306e2f7c124aae36b34cbe298b17d4,"Romance began for these these two when Satou Hiroshi fell into Tsumabuki's arms. Literally. From the fifth floor. However, when accidents and mishaps seem to start following Tsumabuki, can their love...",,,,,,,,,,
Dark Air,Dark Air,26370,https://myanimelist.net/manga/26370/Dark_Air,https://cdn.myanimelist.net/images/manga/1/62491.jpg?s=a8920d5d6bca42cfbd6500c6f7de9e7e,Before...magic used to fill up the world but all of a sudden it just disappeared. Magician can't perform magic anymore and they are now being looked down by warriors. Only two individuals in the world...,,,,,,,,,,
Mars no Kiss,Mars no Kiss,6822,https://myanimelist.net/manga/6822/Mars_no_Kiss,https://cdn.myanimelist.net/images/manga/1/66931.jpg?s=e6a43522a718026272d32b06a2acd813,"Yukari is a ""bad girl."" She rebels against her controlling mother by dyeing her hair, polishing her nails and having an older boyfriend, with whom she has an intimate relationship. In fact, as she not...",,,,,,,,,,
Asahina Wakaba to ○○ na Kareshi,Asahina Wakaba to ○○ na Kareshi,125355,https://myanimelist.net/manga/125355/Asahina_Wakaba_to_○○_na_Kareshi,https://cdn.myanimelist.net/images/manga/1/240059.jpg?s=c18f7264b3ac04028f9a341f90ca6443,"Wakaba Asahina is a shy and slightly awkward girl. She is coerced by her classmates as a punishment game to confess to Haruto Iruma, the number one most hated boy in school. Though her relationship wi...",,,,,,,,,,
Akaneiro ni Somaru Saka,Akaneiro ni Somaru Saka,8897,https://myanimelist.net/manga/8897/Akaneiro_ni_Somaru_Saka,https://cdn.myanimelist.net/images/manga/1/111947.jpg?s=280debd0a4af45420cba296285f30288,"Jun'ichi Nagase attends a prestigious high school. He has the nickname Geno Killer since he was rebellious in middle school. This is used, inadvertently, to help a girl named Yuuhi Katagiri from troub...",,,,,,,,,,
No Game No Life,No Game No Life,48397,https://myanimelist.net/manga/48397/No_Game_No_Life,https://cdn.myanimelist.net/images/manga/2/209665.jpg?s=52be77f63d6067451c68cb979bafbcb5,"The internet is full of rumors about the NEET and hikikomori genius gamer siblings Sora and Shiro. The two go as far as to refer to the world as a ""shit game,"" but then one day a young man calling him...",,,,,,,,,,
No Game No Life,No Game No Life,48397,https://myanimelist.net/manga/48397/No_Game_No_Life,https://cdn.myanimelist.net/images/manga/2/209665.jpg?s=52be77f63d6067451c68cb979bafbcb5,"The internet is full of rumors about the NEET and hikikomori genius gamer siblings Sora and Shiro. The two go as far as to refer to the world as a ""shit game,"" but then one day a young man calling him...",,,,,,,,,,
Tokyo Ghoul,Tokyo Ghoul,33327,https://myanimelist.net/manga/33327/Tokyo_Ghoul,https://cdn.myanimelist.net/images/manga/3/114037.jpg?s=05189a66837fded55ee49a4eb8764350,"Lurking within the shadows of Tokyo are frightening beings known as ""ghouls,"" who satisfy their hunger by feeding on humans once night falls. An organization known as the Commission of Counter Ghoul (...",,,,,,,,,,
Tokyo Ghoul,Tokyo Ghoul,33327,https://myanimelist.net/manga/33327/Tokyo_Ghoul,https://cdn.myanimelist.net/images/manga/3/114037.jpg?s=05189a66837fded55ee49a4eb8764350,"Lurking within the shadows of Tokyo are frightening beings known as ""ghouls,"" who satisfy their hunger by feeding on humans once night falls. An organization known as the Commission of Counter Ghoul (...",,,,,,,,,,
Gekkan Shoujo Nozaki-kun,Gekkan Shoujo Nozaki-kun,29211,https://myanimelist.net/manga/29211/Gekkan_Shoujo_Nozaki-kun,https://cdn.myanimelist.net/images/manga/3/208752.jpg?s=fdd6778c385d234a49eb695f95971b7c,"Confessing to your crush is no easy task for any teenager, and it is no different for Chiyo Sakura, who was saved from being late on the first day of school at Roman Academy by Umetarou Nozaki. Touche...",,,,,,,,,,
Himouto! Umaru-chan,Himouto! Umaru-chan,50133,https://myanimelist.net/manga/50133/Himouto_Umaru-chan,https://cdn.myanimelist.net/images/manga/2/204588.jpg?s=6178578e2f7981723219059b2dfdbfa4,"My little sister Umaru (16) is a renowned beautiful girl in the town. A perfect sister with a kind heart, high scores and popularity, who everybody admires... or at least that's what people believe, b...",,,,,,,,,,
Kono Subarashii Sekai ni Shukufuku wo!,Kono Subarashii Sekai ni Shukufuku wo!,60553,https://myanimelist.net/manga/60553/Kono_Subarashii_Sekai_ni_Shukufuku_wo,https://cdn.myanimelist.net/images/manga/1/174932.jpg?s=a04fb364053bfbf2faf2573545c7819b,"Game loving shut-in Kazuma Satou's life as a young schoolboy in Japan abruptly comes to an early end...or at least it was supposed to. When he opens his eyes, though, he sees a beautiful goddess that...",,,,,,,,,,
Kono Subarashii Sekai ni Shukufuku wo!,Kono Subarashii Sekai ni Shukufuku wo!,60553,https://myanimelist.net/manga/60553/Kono_Subarashii_Sekai_ni_Shukufuku_wo,https://cdn.myanimelist.net/images/manga/1/174932.jpg?s=a04fb364053bfbf2faf2573545c7819b,"Game loving shut-in Kazuma Satou's life as a young schoolboy in Japan abruptly comes to an early end...or at least it was supposed to. When he opens his eyes, though, he sees a beautiful goddess that...",,,,,,,,,,
Rain,Rain,17237,https://myanimelist.net/manga/17237/Rain,https://cdn.myanimelist.net/images/manga/3/25899.jpg?s=e80a6cb497a2bedaac80818c9b43e4f6,"The continent Murgenia, where they master swordsmanship and magic: The small country Sunkwoll is in a tight spot because it's under attack of the great country Zarmine. But the general, Rain, who's re...",,,,,,,,,,
Fly-High!,Fly-High!,12245,https://myanimelist.net/manga/12245/Fly-High,https://cdn.myanimelist.net/images/manga/4/127745.jpg?s=9bebbfd3c796725c42d440aeaa1e0045,"Meru Tachibana, 12 years old. She's just returned back to Tokyo after 7 years of training with her father, who thought she was a boy! Now Meru is stronger than most guys, and she's doing her best to m...",,,,,,,,,,
Heaven's Door,Heaven's Door,10741,https://myanimelist.net/manga/10741/Heavens_Door,https://cdn.myanimelist.net/images/manga/2/14445.jpg?s=33f876829825364b80535db6620ef123,"Harumi has been in the hospital practically her whole life. She has a life-threatening disease, and is kept inside at all times. Her life is incredibly mundane until she meets Masato, a new patient. H...",,,,,,,,,,
Heaven's Door,Heaven's Door,10741,https://myanimelist.net/manga/10741/Heavens_Door,https://cdn.myanimelist.net/images/manga/2/14445.jpg?s=33f876829825364b80535db6620ef123,"Harumi has been in the hospital practically her whole life. She has a life-threatening disease, and is kept inside at all times. Her life is incredibly mundane until she meets Masato, a new patient. H...",,,,,,,,,,
Special A,Special A,1271,https://myanimelist.net/manga/1271/Special_A,https://cdn.myanimelist.net/images/manga/3/137871.jpg?s=94e9d3dcf63b5b1d4774f280d422c440,"From a young age, Hikari Hanazono believed that she was unmatched in anything she did. She used to beat all those who stood before her in any competition or event—until she met Kei Takashima. Briefly...",,,,,,,,,,
Haru yo Koi,Haru yo Koi,19839,https://myanimelist.net/manga/19839/Haru_yo_Koi,https://cdn.myanimelist.net/images/manga/1/47085.jpg?s=acce92a4b6e552419414584f76538ee5,A side story based on Solanin. New occupants are moving into Meiko and Taneda's old house.,,,,,,,,,,
Haru yo Koi,Haru yo Koi,19839,https://myanimelist.net/manga/19839/Haru_yo_Koi,https://cdn.myanimelist.net/images/manga/1/47085.jpg?s=acce92a4b6e552419414584f76538ee5,A side story based on Solanin. New occupants are moving into Meiko and Taneda's old house.,,,,,,,,,,
Shin Angyo Onshi,Shin Angyo Onshi,736,https://myanimelist.net/manga/736/Shin_Angyo_Onshi,https://cdn.myanimelist.net/images/manga/1/161805.jpg?s=45ca758045aa75206fc7ef672c6423d9,"In Jushin, there once lived secret government agents called the amen osa (or angyō onshi in the Japanese version), who traveled the countryside in disguise. They were charged by the king with finding...",,,,,,,,,,
The Flowers of Evil,The Flowers of Evil,5767,https://myanimelist.net/manga/5767/The_Flowers_of_Evil,https://cdn.myanimelist.net/images/manga/3/7387.jpg?s=1e55cf0cebec2a6df5c638b84ceb0856,"Se-Joon and Se-Wa are siblings with a dark, complex relationship. Se-Wa, a girl considered psychotic by others, is attached to her brother... a little too attached. In her eyes, there is only Se-Joon,...",,,,,,,,,,
Vampire Knight,Vampire Knight,618,https://myanimelist.net/manga/618/Vampire_Knight,https://cdn.myanimelist.net/images/manga/1/167748.jpg?s=534ba497df8ab449e9fab7b648ee754d,"Cross Academy is an elite boarding school with two separate, isolated classes: the Day Class and the Night Class. On the surface, Yuuki Cross and Zero Kiryuu are prefects of the academy, and attempt t...",,,,,,,,,,
-rain-,-rain-,9740,https://myanimelist.net/manga/9740/-rain-,https://cdn.myanimelist.net/images/manga/2/13072.jpg?s=def5904ac2003cca334bf319b5190523,"""Because I love you."" On a rainy day, when Mai got stood up by the guy she likes she met a beautiful girl who told her that she was the Rain and that she had come because of her tears. After that Mai'...",,,,,,,,,,
Franken Fran,Franken Fran,5806,https://myanimelist.net/manga/5806/Franken_Fran,https://cdn.myanimelist.net/images/manga/1/150351.jpg?s=6e9eef6e8aab0b9c32d87bb3f662e81e,"Deep within Japan's remote regions is the mansion of Dr. Naomitsu Madaraki, a surgeon notorious for his gruesome work. While he is away from home, his artificial daughter Fran takes over the mansion a...",,,,,,,,,,
Komi-san wa Comyushou desu.,Komi-san wa Comyushou desu.,93530,https://myanimelist.net/manga/93530/Komi-san_wa_Comyushou_desu,https://cdn.myanimelist.net/images/manga/3/165402.jpg?s=deedbc025884d452cecd81590f9204a9,"Tall, slender, and elegant, Shouko Komi is admired as a refined beauty within her school, alluring anyone who crosses her path. However, beyond her graceful appearance lies a shy and timid girl who is...",,,,,,,,,,
LifE,LifE,4333,https://myanimelist.net/manga/4333/LifE,https://cdn.myanimelist.net/images/manga/2/7204.jpg?s=25416eca27a03df80d132520576aa948,"Takeda is diagnosed with cancer and feels that he has nothing to live for. Hopeless, he decides to end his life. But when he is about to hang himself, the phone rings: the police have just found the c...",,,,,,,,,,
Try! Try! Try!,Try! Try! Try!,6604,https://myanimelist.net/manga/6604/Try_Try_Try,https://cdn.myanimelist.net/images/manga/2/165888.jpg?s=5da11b6ee407e433f2db07e9d939864b,Kiyohiko Azuma's Try! Try! Try! follows the adventures of a weird girl named Yotsuba whose bizarre antics baffle her friends and her father. The characters in this comic later went on to appear in the...,,,,,,,,,,
Zero,Zero,16325,https://myanimelist.net/manga/16325/Zero,https://cdn.myanimelist.net/images/manga/1/209663.jpg?s=39ac005b337c88ac6b366ba4e46cbdaa,"Goshima is a boxer who has held the world championship title for years and never once lost a match—thus earning himself the nickname ""Zero."" His coach, Araki, describes him as ""a flower that blooms on...",,,,,,,,,,
Zero,Zero,16325,https://myanimelist.net/manga/16325/Zero,https://cdn.myanimelist.net/images/manga/1/209663.jpg?s=39ac005b337c88ac6b366ba4e46cbdaa,"Goshima is a boxer who has held the world championship title for years and never once lost a match—thus earning himself the nickname ""Zero."" His coach, Araki, describes him as ""a flower that blooms on...",,,,,,,,,,
Jibaku Shounen Hanako-kun,Jibaku Shounen Hanako-kun,105084,https://myanimelist.net/manga/105084/Jibaku_Shounen_Hanako-kun,https://cdn.myanimelist.net/images/manga/3/192551.jpg?s=6b0eca593783aa785b9adacafef327ad,"Rumors of the supernatural overrun Kamome Academy, namely the ""Seven Mysteries."" One of these mysteries is the legend of Hanako-san, the ghost of a young girl residing in the girl's bathroom on the th...",,,,,,,,,,
Kuro,Kuro,67979,https://myanimelist.net/manga/67979/Kuro,https://cdn.myanimelist.net/images/manga/3/179213.jpg?s=156dc2793c91fbc86bff70d1ba73544d,"As the sole inhabitant of an enormous mansion, Coco would be utterly alone if not for her beloved black cat Kuro. Although he has his quirks, the two are an inseparable pair and enjoy fun-filled adven...",,,,,,,,,,
Re:Zero kara Hajimeru Isekai Seikatsu: Dai-1 Shou - Outo no Ichinichi-hen,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-1 Shou - Outo no Ichinichi-hen,74695,https://myanimelist.net/manga/74695/Re_Zero_kara_Hajimeru_Isekai_Seikatsu__Dai-1_Shou_-_Outo_no_Ichinichi-hen,https://cdn.myanimelist.net/images/manga/3/188949.jpg?s=2f0d81a8f494c7c127ea2483316436e4,"While returning home from the convenience store, Subaru Natsuki suddenly finds himself standing in an unfamiliar city, surrounded by unfamiliar people speaking unfamiliar words. Subaru quickly connect...",,,,,,,,,,
Grappler Baki,Grappler Baki,11425,https://myanimelist.net/manga/11425/Grappler_Baki,https://cdn.myanimelist.net/images/manga/2/76249.jpg?s=10004b32e5931aadf70b318b30b7071a,"Beneath the legendary Tokyo Dome lies an underground fighting arena known as Kourakuen. Here, warriors display their prowess in all manner of martial art disciplines, from the quiet control of kenpo t...",,,,,,,,,,
Yu☆Gi☆Oh!,Yu☆Gi☆Oh!,54,https://myanimelist.net/manga/54/Yu☆Gi☆Oh,https://cdn.myanimelist.net/images/manga/4/126293.jpg?s=7577c94f1e043a72ddb617001816fe8e,High school student Yuugi Mutou spends his days being bullied between classes and his nights playing board games and solving puzzles in his bedroom. Yuugi's penchant for gameplay comes from his grandf...,,,,,,,,,,
Candy,Candy,39395,https://myanimelist.net/manga/39395/Candy,https://cdn.myanimelist.net/images/manga/3/112595.jpg?s=8c554142b51a6dc339e75699262e4475,A lovestory focusing on Kanon Miyamoto a tomboyish student at an all-girls school who attracts many love interests although she's to dense to notice.,,,,,,,,,,
Cigarette & Cherry,Cigarette & Cherry,112347,https://myanimelist.net/manga/112347/Cigarette___Cherry,https://cdn.myanimelist.net/images/manga/2/207954.jpg?s=cb142ddbdff18d29266a9f89d96228e7,"After attending an all-boys high school for three years, Kouhai has finally made his college debut. Happy to have greater freedom, he is ready to get a girlfriend and has practiced various pick-up tec...",,,,,,,,,,
King's Maker,King's Maker,113555,https://myanimelist.net/manga/113555/Kings_Maker,https://cdn.myanimelist.net/images/manga/2/222761.jpg?s=32e9c3b0396c481382d30b9842803eaf,"Five years after the mysterious disappearance of the nation's fourth prince, a statement is issued, demanding that any boy found using his name is reported to the authorities. Thus, a manhunt begins f...",,,,,,,,,,
Sorenari ni Shinken Nan desu.,Sorenari ni Shinken Nan desu.,22687,https://myanimelist.net/manga/22687/Sorenari_ni_Shinken_Nan_desu,https://cdn.myanimelist.net/images/manga/2/192288.jpg?s=1cdfa406fe9896471ff20eaceed20e73,"Oosawa had known Yoshioka for a long time... As his customer, Yoshioka came in and out of the shop with different boyfriends all the time. He thought he knew fully well what kind of man Yoshioka was....",,,,,,,,,,
City Hunter,City Hunter,792,https://myanimelist.net/manga/792/City_Hunter,https://cdn.myanimelist.net/images/manga/3/75879.jpg?s=6b82208568cca51b93529af50dfa5e0c,"Ryo Saeba is a ""sweeper"" in the city of Tokyo. His works as a trouble shooter, cleaning the streets of vermin, and helping out desperate people. Sometimes he's a bodyguard, sometimes he's an assassin,...",,,,,,,,,,
Full Metal Panic!,Full Metal Panic!,789,https://myanimelist.net/manga/789/Full_Metal_Panic,https://cdn.myanimelist.net/images/manga/5/111469.jpg?s=d25b10a57a7381a9d47edef46f661d7e,"A sergeant by the name of Sousuke Sagara is assigned an important task. That of guarding high school girl Chidori Kaname. Sousuke is a military genius, gaining high rank at an early age, but because o...",,,,,,,,,,
Full Metal Panic!,Full Metal Panic!,789,https://myanimelist.net/manga/789/Full_Metal_Panic,https://cdn.myanimelist.net/images/manga/5/111469.jpg?s=d25b10a57a7381a9d47edef46f661d7e,"A sergeant by the name of Sousuke Sagara is assigned an important task. That of guarding high school girl Chidori Kaname. Sousuke is a military genius, gaining high rank at an early age, but because o...",,,,,,,,,,
Hori-san to Miyamura-kun,Hori-san to Miyamura-kun,36615,https://myanimelist.net/manga/36615/Hori-san_to_Miyamura-kun,https://cdn.myanimelist.net/images/manga/2/173355.jpg?s=e20794e4ff5c9c969a9277cd2281eb3a,"People say that the youthful days are always bittersweet, but maybe it's just bitter? Kyouko Hori is a flashy high school girl, who, despite her ostentatious appearance, excels in academics and has a...",,,,,,,,,,
Wanted!,Wanted!,793,https://myanimelist.net/manga/793/Wanted,https://cdn.myanimelist.net/images/manga/1/170782.jpg?s=16f72ad37400f556a45fb4116324667c,A collection of short stories drawn by Oda Eiichiro before One Piece became a major hit. 1. Wanted! 2. Kami kara Mirai no Present (God's Gift for the Future) 3. Ikki Yakou 4. Monsters 5. Romance Dawn,,,,,,,,,,
Dear,Dear,3485,https://myanimelist.net/manga/3485/Dear,https://cdn.myanimelist.net/images/manga/3/14833.jpg?s=07fc8225f6e6db4545d6d368c707f0ef,"Chiruha lives alone in a small secluded house deep in a mountainous forest, the TV her only connection to the outside world. After years of watching and dreaming of what life must be like in the outsi...",,,,,,,,,,
Ousama Game,Ousama Game,24836,https://myanimelist.net/manga/24836/Ousama_Game,https://cdn.myanimelist.net/images/manga/1/116343.jpg?s=961b5416f5f7e56442114e819445f5b4,"After awakening from a nightmare, Nobuaki Kanazawa receives a mysterious text message in the middle of the night from someone known as the ""King,"" concerning the so-called ""King's Game."" This message...",,,,,,,,,,
Boku wa Tomodachi ga Sukunai+,Boku wa Tomodachi ga Sukunai+,25883,https://myanimelist.net/manga/25883/Boku_wa_Tomodachi_ga_Sukunai_,https://cdn.myanimelist.net/images/manga/3/64267.jpg?s=6578539d47391396bd3491cce668e40d,"A ""what if"" alternative version of the original story, on which the cast gets acquainted in a different manner. The basic premise is that Kodaka, a rude looking and easily misunderstood transfer stude...",,,,,,,,,,
Liar Game: Roots of A,Liar Game: Roots of A,12999,https://myanimelist.net/manga/12999/Liar_Game__Roots_of_A,https://cdn.myanimelist.net/images/manga/3/31976.jpg?s=9ec7697428c93bc67a0be22396857336,1. Liar Game: Roots of A (LIAR GAME roots of A) 2. Nine Darts 3-4. Sansou: Kindan no Senjutsu (Three Phase: The Forbidden Divination) 5. Kaitani Shinobu no Aiken Monogatari (The Tale of Shinobu Kaitan...,,,,,,,,,,
Fuan no Tane+,Fuan no Tane+,8872,https://myanimelist.net/manga/8872/Fuan_no_Tane_,https://cdn.myanimelist.net/images/manga/3/138393.jpg?s=e440b4b6f39ca86303f229ac6f3e2189,"More collections of chilling short stories dealing with urban legends, ghosts and superstitions all organized around a specific theme (School, Visitors etc.).",,,,,,,,,,
Ever Green,Ever Green,30595,https://myanimelist.net/manga/30595/Ever_Green,https://cdn.myanimelist.net/images/manga/3/150961.jpg?s=87f4c2d423e7fe346180a8612a334ccd,"Yoshimatsu Hotaka is the president of the manga club and is always diligent with his studies and club responsibilities, even though he has a habit of skipping class activities. Although he looks like...",,,,,,,,,,
Ever Green,Ever Green,30595,https://myanimelist.net/manga/30595/Ever_Green,https://cdn.myanimelist.net/images/manga/3/150961.jpg?s=87f4c2d423e7fe346180a8612a334ccd,"Yoshimatsu Hotaka is the president of the manga club and is always diligent with his studies and club responsibilities, even though he has a habit of skipping class activities. Although he looks like...",,,,,,,,,,
Flying Witch,Flying Witch,46258,https://myanimelist.net/manga/46258/Flying_Witch,https://cdn.myanimelist.net/images/manga/1/116515.jpg?s=08b938a30346a7bd541010ea7b598e5a,Kowata Makoto is an air head with a bad sense of direction that just moved into her relative's house... But is that all?,,,,,,,,,,
Yuutai Nova,Yuutai Nova,11036,https://myanimelist.net/manga/11036/Yuutai_Nova,https://cdn.myanimelist.net/images/manga/2/63189.jpg?s=a289692e0ecce4265e0298738435e662,"A young man who discovers he can have out of body experiences, which he uses at first to have fun but quickly leads him to discover that his life isn't what he thought it was, and people he knows have...",,,,,,,,,,
Suzumiya Haruhi Series,Suzumiya Haruhi Series,3083,https://myanimelist.net/manga/3083/Suzumiya_Haruhi_Series,https://cdn.myanimelist.net/images/manga/1/186142.jpg?s=e360706922a153b1abff560818d04eef,"As the students of Class 1-5 introduce themselves at the beginning of their high school careers, the cynical but otherwise fairly ordinary boy known as Kyon sits down, having just finished his piece....",,,,,,,,,,
No Bra,No Bra,998,https://myanimelist.net/manga/998/No_Bra,https://cdn.myanimelist.net/images/manga/3/124679.jpg?s=afd723d2d69af59f8b4b27386bc667d0,"Masato is living on his own, but this soon changes. Nomura Yuki, a childhood friend, is coming to live with him. What could be better than having a beautiful girl living under his roof? It sounds grea...",,,,,,,,,,
Peach Girl,Peach Girl,475,https://myanimelist.net/manga/475/Peach_Girl,https://cdn.myanimelist.net/images/manga/1/181872.jpg?s=c7a640fe5d6aeed2c5ddc460f2d69505,"Momo Adachi struggles with insecurities about her tanned skin daily, which is only worsened by her high school peers. Moreover, the girl who Momo treats as her best friend, Sae Kashiwagi, is the most...",,,,,,,,,,
Abarenbo Honey,Abarenbo Honey,94731,https://myanimelist.net/manga/94731/Abarenbo_Honey,https://cdn.myanimelist.net/images/manga/1/183095.jpg?s=9d08be3bb92bf6237ec6861e01be01bb,1-4. Abarenbo Honey 5-6. Kakurenbo Honey 7. Yomeiri W Honey,,,,,,,,,,
Kizu,Kizu,13988,https://myanimelist.net/manga/13988/Kizu,https://cdn.myanimelist.net/images/manga/1/36020.jpg?s=6dd889a954009c5d2fef40175ed7ea9d,"In Keigo's school, all the troubled kids are grouped into one class -- the troublemakers, the abused kids, and the scarred ones. There's a quiet kid in his class named Asato who never talks to anyone,...",,,,,,,,,,
Jigoku Shoujo,Jigoku Shoujo,3243,https://myanimelist.net/manga/3243/Jigoku_Shoujo,https://cdn.myanimelist.net/images/manga/1/190949.jpg?s=3dfc27f29f29b37b12f862471536f8af,"Does hell exist? Only those who have met the Hell Girl, Ai Enma, know for sure. It is said that if someone accesses the Hell Correspondence website at midnight, they can type in the name of the person...",,,,,,,,,,
Tokyo Mew Mew,Tokyo Mew Mew,554,https://myanimelist.net/manga/554/Tokyo_Mew_Mew,https://cdn.myanimelist.net/images/manga/3/177748.jpg?s=717a17566060c5539b6678bdef6d18bc,Thirteen-year-old Ichigo Momomiya is at an endangered animal exhibit with her crush Masaya Aoyama when she is hit by a beam of light and sees a cat entering her body. She begins to demonstrate cat-lik...,,,,,,,,,,
SWOT,SWOT,18054,https://myanimelist.net/manga/18054/SWOT,https://cdn.myanimelist.net/images/manga/1/27911.jpg?s=5f08e18716ec6d7e1fde67d68d631fa9,"Transfer student Manabizaki Kyou is a swot, a person who spends too much time studying. His dream is to attend Tokyo University and then work for NASA! He will soon discover, however, that the high sc...",,,,,,,,,,
Citrus+,Citrus+,117083,https://myanimelist.net/manga/117083/Citrus_,https://cdn.myanimelist.net/images/manga/2/244143.jpg?s=06de22b27e3d0fd871af04608655862c,"The bright and bubbly Yuzu Aihara, along with her girlfriend, the stern and stoic Mei Aihara, are ready to make up for their lost time in this continuation of their romantic journey. Harumi Taniguchi,...",,,,,,,,,,
Momo,Momo,109036,https://myanimelist.net/manga/109036/Momo,https://cdn.myanimelist.net/images/manga/1/223903.jpg?s=58ba92141835049c1a5e441ae7d97ac2,"There is a certain French Restaurant, Etoile Filante. Here, we have Ryuusei, an owner with an extremely high level of clumsiness, and Momo, an extremely beautiful French wine adviser, and they are a l...",,,,,,,,,,
Momo,Momo,109036,https://myanimelist.net/manga/109036/Momo,https://cdn.myanimelist.net/images/manga/1/223903.jpg?s=58ba92141835049c1a5e441ae7d97ac2,"There is a certain French Restaurant, Etoile Filante. Here, we have Ryuusei, an owner with an extremely high level of clumsiness, and Momo, an extremely beautiful French wine adviser, and they are a l...",,,,,,,,,,
